Symbol,Action,Expiry,Days To Expiry,Strike Price,Mid Price,Bid Price,Ask Price,Implied Volatility Rank,Earnings Date,Earnings Flag,Stock Price,Raw Return,Annualized Return,Distance To Strike
PTON,Sell to Open,10/13/2023,43,$10.00,$0.09,$0.07,$0.12,0%,11/02/2023,N,$6.38,1.49%,12.94%,56.74%
XP,Sell to Open,10/13/2023,43,$29.00,$0.37,$0.30,$0.45,0%,11/07/2023,N,$25.34,1.48%,12.86%,14.44%
TTT,Sell to Open,10/20/2023,50,$100.00,$1.14,$1.05,$1.25,15%,,N,$78.49,1.47%,10.91%,27.4%
URA,Sell to Open,10/13/2023,43,$26.00,$0.35,$0.30,$0.40,6%,,N,$24.01,1.46%,12.67%,8.29%
TNA,Sell to Open,10/13/2023,43,$40.50,$0.51,$0.48,$0.54,0%,,N,$35.05,1.46%,12.65%,15.55%
GILD,Sell to Open,10/13/2023,43,$81.00,$1.11,$0.26,$1.97,20%,10/26/2023,N,$76.48,1.46%,12.67%,5.91%
RMBS,Sell to Open,10/20/2023,50,$65.00,$0.82,$0.70,$0.95,29%,10/30/2023,N,$56.47,1.46%,10.88%,15.11%
CAVA,Sell to Open,10/13/2023,43,$55.00,$0.65,$0.55,$0.75,6%,11/13/2023,N,$44.41,1.46%,12.72%,23.85%
AMD,Sell to Open,10/13/2023,43,$120.00,$1.54,$1.22,$1.86,2%,10/31/2023,N,$105.72,1.46%,12.66%,13.51%
WMB,Sell to Open,10/13/2023,43,$35.00,$0.50,$0.45,$0.55,0%,10/30/2023,N,$34.53,1.45%,12.58%,1.36%
AVY,Sell to Open,10/20/2023,50,$270.00,$2.72,$0.65,$4.80,0%,10/25/2023,N,$188.38,1.45%,10.78%,43.33%
URTY,Sell to Open,10/20/2023,50,$49.00,$0.60,$0.50,$0.70,0%,,N,$41.27,1.45%,10.83%,18.73%
ALNY,Sell to Open,10/20/2023,50,$230.00,$2.87,$1.85,$3.90,36%,11/02/2023,N,$197.82,1.45%,10.83%,16.27%
RH,Sell to Open,10/13/2023,43,$425.00,$5.25,$4.80,$5.70,42%,09/07/2023,Y,$365.19,1.44%,12.49%,16.38%
GUSH,Sell to Open,10/20/2023,50,$47.50,$0.57,$0.55,$0.60,0%,,N,$39.80,1.44%,10.76%,19.35%
HELE,Sell to Open,10/13/2023,43,$140.00,$1.77,$1.40,$2.15,2%,10/04/2023,Y,$122.92,1.44%,12.55%,13.9%
CFLT,Sell to Open,10/20/2023,50,$41.00,$0.47,$0.40,$0.55,0%,11/01/2023,N,$33.09,1.44%,10.69%,23.9%
BTU,Sell to Open,10/13/2023,43,$24.00,$0.31,$0.27,$0.35,0%,11/02/2023,N,$21.58,1.44%,12.48%,11.21%
URBN,Sell to Open,10/13/2023,43,$36.00,$0.47,$0.40,$0.55,10%,11/21/2023,N,$33.21,1.43%,12.43%,8.4%
TPR,Sell to Open,10/13/2023,43,$35.00,$0.47,$0.40,$0.55,0%,11/09/2023,N,$33.32,1.43%,12.39%,5.04%
IP,Sell to Open,10/13/2023,43,$36.00,$0.50,$0.45,$0.55,0%,10/26/2023,N,$34.92,1.43%,12.44%,3.09%
DQ,Sell to Open,10/20/2023,50,$45.00,$0.52,$0.45,$0.60,2%,11/02/2023,N,$36.97,1.42%,10.58%,21.72%
JKS,Sell to Open,10/13/2023,43,$40.00,$0.47,$0.40,$0.55,10%,10/27/2023,N,$33.53,1.42%,12.31%,19.3%
EDU,Sell to Open,10/13/2023,43,$64.00,$0.76,$0.55,$0.98,3%,10/09/2023,Y,$54.24,1.41%,12.26%,17.99%
DINO,Sell to Open,10/20/2023,50,$60.00,$0.77,$0.70,$0.85,0%,11/02/2023,N,$55.09,1.41%,10.48%,8.91%
SPR,Sell to Open,10/20/2023,50,$26.00,$0.30,$0.25,$0.35,17%,11/01/2023,N,$21.32,1.41%,10.48%,21.95%
ZION,Sell to Open,10/13/2023,43,$40.00,$0.50,$0.40,$0.60,15%,10/18/2023,N,$35.50,1.41%,12.24%,12.68%
AGQ,Sell to Open,10/20/2023,50,$38.00,$0.42,$0.35,$0.50,6%,,N,$30.30,1.4%,10.45%,25.41%
TECL,Sell to Open,10/20/2023,50,$65.00,$0.75,$0.65,$0.85,7%,,N,$53.56,1.4%,10.43%,21.36%
U,Sell to Open,10/13/2023,43,$45.00,$0.52,$0.42,$0.62,0%,11/01/2023,N,$37.07,1.4%,12.19%,21.39%
CRS,Sell to Open,10/20/2023,50,$70.00,$0.87,$0.80,$0.95,0%,10/26/2023,N,$62.63,1.4%,10.41%,11.77%
SKX,Sell to Open,10/20/2023,50,$55.00,$0.70,$0.65,$0.75,1%,10/24/2023,N,$50.31,1.39%,10.36%,9.32%
DRV,Sell to Open,10/20/2023,50,$65.00,$0.67,$0.55,$0.80,0%,,N,$48.65,1.39%,10.34%,33.61%
MDT,Sell to Open,10/13/2023,43,$86.00,$1.13,$0.30,$1.97,45%,11/21/2023,N,$81.50,1.39%,12.1%,5.52%
TFC,Sell to Open,10/13/2023,43,$33.00,$0.42,$0.35,$0.50,8%,10/19/2023,N,$30.55,1.39%,12.09%,8.02%
HP,Sell to Open,10/20/2023,50,$45.00,$0.55,$0.50,$0.60,0%,11/15/2023,N,$39.99,1.38%,10.24%,12.53%
CMG,Sell to Open,10/13/2023,43,"$2,005.00",$26.60,$23.80,$29.40,4%,10/24/2023,N,"$1,926.64",1.38%,12%,4.07%
TX,Sell to Open,10/20/2023,50,$45.00,$0.57,$0.50,$0.65,7%,11/02/2023,N,$41.78,1.38%,10.25%,7.71%
ZM,Sell to Open,10/13/2023,43,$81.00,$0.98,$0.83,$1.13,0%,11/20/2023,N,$71.03,1.38%,11.99%,14.04%
ASO,Sell to Open,10/13/2023,43,$60.00,$0.75,$0.55,$0.95,67%,08/31/2023,Y,$54.57,1.37%,11.94%,9.95%
USO,Sell to Open,10/13/2023,43,$79.50,$1.03,$0.90,$1.16,1%,,N,$75.06,1.37%,11.93%,5.92%
NOG,Sell to Open,10/20/2023,50,$46.00,$0.57,$0.40,$0.75,0%,11/07/2023,N,$41.83,1.37%,10.24%,9.97%
SMG,Sell to Open,10/20/2023,50,$65.00,$0.77,$0.70,$0.85,4%,11/01/2023,N,$56.66,1.37%,10.19%,14.72%
SITM,Sell to Open,10/20/2023,50,$160.00,$1.80,$1.50,$2.10,0%,11/01/2023,N,$132.69,1.36%,10.1%,20.58%
IGT,Sell to Open,10/20/2023,50,$35.00,$0.43,$0.42,$0.45,0%,11/07/2023,N,$32.02,1.36%,10.12%,9.31%
ARCB,Sell to Open,10/20/2023,50,$120.00,$1.42,$1.30,$1.55,27%,10/31/2023,N,$105.59,1.35%,10.05%,13.65%
ARKK,Sell to Open,10/13/2023,43,$48.50,$0.59,$0.56,$0.62,0%,,N,$43.75,1.35%,11.72%,10.86%
NVDA,Sell to Open,10/13/2023,43,$565.00,$6.67,$5.60,$7.75,12%,11/21/2023,N,$493.55,1.35%,11.75%,14.48%
UGA,Sell to Open,10/20/2023,50,$80.00,$0.95,$0.80,$1.10,31%,,N,$70.44,1.35%,10.05%,13.58%
GES,Sell to Open,10/20/2023,50,$27.00,$0.32,$0.25,$0.40,14%,11/21/2023,N,$24.06,1.35%,10.06%,12.22%
MNDY,Sell to Open,10/20/2023,50,$210.00,$2.40,$2.25,$2.55,0%,11/13/2023,N,$177.44,1.35%,10.08%,18.35%
BK,Sell to Open,10/20/2023,50,$47.50,$0.60,$0.55,$0.65,7%,10/17/2023,Y,$44.87,1.34%,9.96%,5.86%
TWLO,Sell to Open,10/13/2023,43,$74.00,$0.85,$0.78,$0.92,0%,11/09/2023,N,$63.71,1.33%,11.59%,16.15%
VC,Sell to Open,10/20/2023,50,$155.00,$1.85,$1.40,$2.30,0%,11/02/2023,N,$139.27,1.33%,9.89%,11.29%
TT,Sell to Open,10/20/2023,50,$220.00,$2.72,$1.25,$4.20,6%,11/01/2023,N,$205.26,1.33%,9.89%,7.18%
SIG,Sell to Open,10/13/2023,43,$84.00,$1.00,$0.70,$1.30,40%,08/31/2023,Y,$75.00,1.33%,11.59%,12%
KMX,Sell to Open,10/13/2023,43,$95.00,$1.07,$0.95,$1.20,35%,09/28/2023,Y,$81.68,1.32%,11.44%,16.31%
CME,Sell to Open,10/13/2023,43,$210.00,$2.67,$0.55,$4.80,7%,10/25/2023,N,$202.68,1.32%,11.47%,3.61%
FITB,Sell to Open,10/13/2023,43,$28.00,$0.35,$0.25,$0.45,2%,10/19/2023,N,$26.55,1.32%,11.46%,5.46%
RRC,Sell to Open,10/13/2023,43,$36.00,$0.42,$0.35,$0.50,0%,10/23/2023,N,$32.38,1.31%,11.41%,11.18%
OZK,Sell to Open,10/13/2023,43,$44.00,$0.52,$0.35,$0.70,11%,10/19/2023,N,$40.17,1.31%,11.36%,9.53%
PENN,Sell to Open,10/13/2023,43,$27.00,$0.31,$0.28,$0.34,0%,11/02/2023,N,$23.69,1.31%,11.37%,13.97%
PINS,Sell to Open,10/13/2023,43,$31.00,$0.36,$0.32,$0.40,4%,10/26/2023,N,$27.49,1.31%,11.38%,12.77%
PBW,Sell to Open,10/20/2023,50,$40.00,$0.47,$0.25,$0.70,17%,,N,$36.32,1.31%,9.74%,10.13%
XPO,Sell to Open,10/20/2023,50,$85.00,$0.97,$0.90,$1.05,10%,10/31/2023,N,$74.63,1.31%,9.73%,13.9%
TMV,Sell to Open,10/20/2023,50,$42.50,$0.45,$0.40,$0.50,14%,,N,$34.58,1.3%,9.69%,22.9%
AAXJ,Sell to Open,10/20/2023,50,$70.00,$0.85,$0.30,$1.40,22%,,N,$65.58,1.3%,9.65%,6.74%
MOO,Sell to Open,10/20/2023,50,$86.00,$1.07,$0.45,$1.70,25%,,N,$83.59,1.29%,9.58%,2.88%
KRTX,Sell to Open,10/20/2023,50,$220.00,$2.42,$1.75,$3.10,7%,11/02/2023,N,$187.76,1.29%,9.62%,17.17%
SVIX,Sell to Open,10/20/2023,50,$37.00,$0.40,$0.30,$0.50,8%,,N,$31.04,1.29%,9.6%,19.2%
NTNX,Sell to Open,10/20/2023,50,$37.50,$0.40,$0.35,$0.45,36%,08/31/2023,Y,$31.10,1.29%,9.58%,20.58%
SE,Sell to Open,10/13/2023,43,$45.00,$0.48,$0.45,$0.51,6%,11/14/2023,N,$37.63,1.28%,11.09%,19.59%
PKX,Sell to Open,10/20/2023,50,$130.00,$1.40,$0.75,$2.05,44%,10/24/2023,N,$109.76,1.28%,9.5%,18.44%
WIX,Sell to Open,10/20/2023,50,$115.00,$1.25,$1.20,$1.30,0%,11/02/2023,N,$98.77,1.27%,9.43%,16.43%
ATI,Sell to Open,10/20/2023,50,$50.00,$0.57,$0.50,$0.65,0%,11/01/2023,N,$45.33,1.27%,9.45%,10.3%
VRT,Sell to Open,10/20/2023,50,$47.50,$0.50,$0.45,$0.55,4%,10/25/2023,N,$39.39,1.27%,9.46%,20.59%
MRO,Sell to Open,10/13/2023,43,$28.50,$0.33,$0.30,$0.37,0%,11/01/2023,N,$26.35,1.27%,11.05%,8.16%
HSY,Sell to Open,10/13/2023,43,$220.00,$2.72,$2.35,$3.10,22%,10/26/2023,N,$214.86,1.27%,11.02%,2.39%
QS,Sell to Open,10/13/2023,43,$9.50,$0.09,$0.08,$0.10,1%,10/25/2023,N,$7.14,1.26%,10.95%,33.05%
KSS,Sell to Open,10/13/2023,43,$31.00,$0.33,$0.29,$0.38,0%,11/16/2023,N,$26.64,1.26%,10.93%,16.37%
SEDG,Sell to Open,10/13/2023,43,$190.00,$2.04,$1.95,$2.15,0%,11/06/2023,N,$162.57,1.26%,10.96%,16.87%
BNO,Sell to Open,10/20/2023,50,$32.00,$0.37,$0.30,$0.45,0%,,N,$29.72,1.26%,9.4%,7.67%
BABA,Sell to Open,10/13/2023,43,$106.00,$1.16,$1.12,$1.21,0%,11/16/2023,N,$92.90,1.25%,10.9%,14.1%
CC,Sell to Open,10/13/2023,43,$37.00,$0.42,$0.35,$0.50,4%,10/26/2023,N,$34.02,1.25%,10.86%,8.76%
LI,Sell to Open,10/13/2023,43,$51.00,$0.52,$0.48,$0.56,5%,12/08/2023,N,$41.65,1.25%,10.85%,22.45%
KBWB,Sell to Open,10/20/2023,50,$44.00,$0.52,$0.30,$0.75,6%,,N,$41.96,1.25%,9.32%,4.86%
GOOG,Sell to Open,10/13/2023,43,$150.00,$1.70,$0.77,$2.63,10%,10/24/2023,N,$137.35,1.24%,10.76%,9.21%
SYF,Sell to Open,10/20/2023,50,$35.00,$0.40,$0.35,$0.45,0%,10/25/2023,N,$32.28,1.24%,9.23%,8.43%
DXCM,Sell to Open,10/20/2023,50,$115.00,$1.25,$1.20,$1.30,21%,10/26/2023,N,$100.98,1.24%,9.22%,13.88%
LGIH,Sell to Open,10/20/2023,50,$140.00,$1.52,$1.40,$1.65,10%,10/31/2023,N,$123.10,1.24%,9.23%,13.73%
BRZU,Sell to Open,10/20/2023,50,$100.00,$0.97,$0.90,$1.05,5%,,N,$79.32,1.23%,9.16%,26.07%
FTCH,Sell to Open,10/13/2023,43,$4.00,$0.03,$0.02,$0.05,0%,11/16/2023,N,$2.85,1.23%,10.67%,40.35%
LPLA,Sell to Open,10/20/2023,50,$250.00,$2.82,$2.65,$3.00,0%,10/26/2023,N,$230.59,1.23%,9.13%,8.42%
MGA,Sell to Open,10/20/2023,50,$62.50,$0.72,$0.70,$0.75,0%,11/10/2023,N,$58.82,1.23%,9.18%,6.26%
AMZN,Sell to Open,10/13/2023,43,$149.00,$1.70,$1.26,$2.14,0%,11/02/2023,N,$138.01,1.23%,10.7%,7.96%
RGEN,Sell to Open,10/20/2023,50,$200.00,$2.12,$0.95,$3.30,1%,10/31/2023,N,$173.91,1.22%,9.1%,15%
MMC,Sell to Open,10/20/2023,50,$200.00,$2.37,$2.30,$2.45,1%,10/19/2023,Y,$194.99,1.22%,9.07%,2.57%
RNG,Sell to Open,10/13/2023,43,$37.00,$0.37,$0.30,$0.45,0%,11/08/2023,N,$30.93,1.21%,10.54%,19.62%
IFF,Sell to Open,10/20/2023,50,$75.00,$0.85,$0.80,$0.90,0%,11/06/2023,N,$70.45,1.21%,8.99%,6.46%
ONON,Sell to Open,10/13/2023,43,$34.00,$0.35,$0.30,$0.40,3%,11/15/2023,N,$28.83,1.21%,10.55%,17.93%
SMAR,Sell to Open,10/20/2023,50,$55.00,$0.50,$0.35,$0.65,47%,09/07/2023,Y,$41.73,1.2%,8.93%,31.8%
INDA,Sell to Open,10/20/2023,50,$45.00,$0.52,$0.45,$0.60,4%,,N,$43.97,1.19%,8.89%,2.34%
INSP,Sell to Open,10/20/2023,50,$270.00,$2.70,$2.10,$3.30,30%,10/31/2023,N,$226.88,1.19%,8.86%,19.01%
AMR,Sell to Open,10/20/2023,50,$230.00,$2.40,$2.00,$2.80,0%,11/06/2023,N,$202.84,1.18%,8.81%,13.39%
SUPN,Sell to Open,10/20/2023,50,$36.00,$0.37,$0.15,$0.60,12%,11/08/2023,N,$31.84,1.18%,8.77%,13.07%
UST,Sell to Open,10/20/2023,50,$46.00,$0.52,$0.45,$0.60,5%,,N,$44.57,1.18%,8.77%,3.21%
ITCI,Sell to Open,10/20/2023,50,$65.00,$0.65,$0.55,$0.75,0%,11/02/2023,N,$55.52,1.17%,8.72%,17.07%
BAX,Sell to Open,10/13/2023,43,$43.00,$0.47,$0.10,$0.85,6%,10/26/2023,N,$40.60,1.17%,10.17%,5.91%
ETSY,Sell to Open,10/13/2023,43,$85.00,$0.86,$0.79,$0.93,0%,11/08/2023,N,$73.57,1.17%,10.16%,15.54%
ENPH,Sell to Open,10/13/2023,43,$150.00,$1.47,$1.39,$1.56,0%,10/24/2023,N,$126.53,1.17%,10.13%,18.55%
USB,Sell to Open,10/13/2023,43,$39.00,$0.42,$0.35,$0.50,14%,10/18/2023,N,$36.53,1.16%,10.11%,6.76%
MCHP,Sell to Open,10/20/2023,50,$90.00,$0.95,$0.90,$1.00,0%,11/02/2023,N,$81.84,1.16%,8.65%,9.97%
ON,Sell to Open,10/13/2023,43,$111.00,$1.14,$1.08,$1.20,0%,10/30/2023,N,$98.46,1.16%,10.06%,12.74%
KWEB,Sell to Open,10/13/2023,43,$33.50,$0.32,$0.30,$0.36,12%,,N,$28.71,1.15%,9.99%,16.68%
EQNR,Sell to Open,10/20/2023,50,$33.00,$0.35,$0.30,$0.40,11%,10/27/2023,N,$30.57,1.14%,8.53%,7.95%
HL,Sell to Open,10/13/2023,43,$5.50,$0.05,$0.03,$0.07,6%,11/09/2023,N,$4.39,1.14%,9.9%,25.28%
AG,Sell to Open,10/13/2023,43,$7.50,$0.07,$0.05,$0.09,5%,11/08/2023,N,$6.13,1.14%,9.92%,22.35%
NDAQ,Sell to Open,10/20/2023,50,$55.00,$0.60,$0.55,$0.65,40%,10/18/2023,Y,$52.48,1.14%,8.52%,4.8%
COHR,Sell to Open,10/13/2023,43,$45.00,$0.42,$0.35,$0.50,6%,11/08/2023,N,$37.63,1.13%,9.82%,19.59%
LULU,Sell to Open,10/13/2023,43,$435.00,$4.30,$4.00,$4.60,62%,08/31/2023,Y,$381.26,1.13%,9.8%,14.1%
DXD,Sell to Open,10/20/2023,50,$44.00,$0.45,$0.35,$0.55,6%,,N,$39.89,1.13%,8.4%,10.3%
EMN,Sell to Open,10/20/2023,50,$90.00,$0.95,$0.90,$1.00,2%,10/26/2023,N,$85.01,1.12%,8.32%,5.87%
SKYY,Sell to Open,10/20/2023,50,$85.00,$0.90,$0.75,$1.05,0%,,N,$80.31,1.12%,8.35%,5.84%
IAT,Sell to Open,10/20/2023,50,$38.00,$0.40,$0.35,$0.45,3%,,N,$35.63,1.12%,8.36%,6.65%
WWD,Sell to Open,10/20/2023,50,$140.00,$1.45,$0.75,$2.15,0%,11/20/2023,N,$129.37,1.12%,8.35%,8.22%
PBF,Sell to Open,10/20/2023,50,$55.00,$0.52,$0.45,$0.60,0%,11/02/2023,N,$46.89,1.12%,8.34%,17.3%
LRN,Sell to Open,10/20/2023,50,$47.00,$0.47,$0.40,$0.55,1%,10/31/2023,N,$42.49,1.12%,8.33%,10.61%
SCCO,Sell to Open,10/20/2023,50,$90.00,$0.89,$0.85,$0.95,13%,10/26/2023,N,$80.66,1.12%,8.31%,11.58%
SPWR,Sell to Open,10/13/2023,43,$9.50,$0.08,$0.06,$0.10,22%,11/07/2023,N,$7.16,1.12%,9.71%,32.68%
CBRE,Sell to Open,10/20/2023,50,$90.00,$0.95,$0.85,$1.05,1%,10/26/2023,N,$85.05,1.12%,8.32%,5.82%
QDEL,Sell to Open,10/20/2023,50,$95.00,$0.92,$0.60,$1.25,12%,11/01/2023,N,$82.36,1.12%,8.37%,15.35%
CZR,Sell to Open,10/13/2023,43,$63.00,$0.62,$0.57,$0.67,0%,10/31/2023,N,$55.26,1.12%,9.75%,14.01%
CELH,Sell to Open,10/13/2023,43,$225.00,$2.17,$2.00,$2.35,2%,11/08/2023,N,$196.04,1.11%,9.64%,14.77%
SDS,Sell to Open,10/13/2023,43,$37.00,$0.37,$0.30,$0.45,0%,,N,$33.85,1.11%,9.63%,9.31%
CINF,Sell to Open,10/20/2023,50,$110.00,$1.17,$1.05,$1.30,1%,10/31/2023,N,$105.79,1.11%,8.27%,3.98%
SQ,Sell to Open,10/13/2023,43,$67.00,$0.64,$0.60,$0.68,0%,11/02/2023,N,$57.65,1.11%,9.65%,16.22%
SARK,Sell to Open,10/20/2023,50,$43.00,$0.40,$0.35,$0.45,3%,,N,$35.91,1.11%,8.3%,19.74%
AA,Sell to Open,10/13/2023,43,$36.00,$0.33,$0.29,$0.38,5%,10/18/2023,N,$30.08,1.11%,9.68%,19.68%
FXI,Sell to Open,10/13/2023,43,$30.00,$0.30,$0.28,$0.33,41%,,N,$27.40,1.11%,9.67%,9.49%
BZH,Sell to Open,10/20/2023,50,$35.00,$0.32,$0.25,$0.40,27%,11/09/2023,N,$29.31,1.11%,8.26%,19.41%
LCID,Sell to Open,10/13/2023,43,$9.00,$0.07,$0.05,$0.09,0%,11/08/2023,N,$6.28,1.11%,9.69%,43.31%
WAL,Sell to Open,10/13/2023,43,$58.00,$0.55,$0.45,$0.65,5%,10/19/2023,N,$50.01,1.1%,9.56%,15.98%
RBLX,Sell to Open,10/13/2023,43,$34.00,$0.31,$0.29,$0.33,0%,11/09/2023,N,$28.29,1.1%,9.52%,20.18%
STLD,Sell to Open,10/20/2023,50,$120.00,$1.17,$1.10,$1.25,3%,10/18/2023,Y,$106.59,1.1%,8.21%,12.58%
INTC,Sell to Open,10/13/2023,43,$39.00,$0.38,$0.32,$0.45,1%,10/26/2023,N,$35.14,1.1%,9.52%,10.98%
JBLU,Sell to Open,10/13/2023,43,$7.00,$0.06,$0.05,$0.08,7%,10/24/2023,N,$5.92,1.1%,9.54%,18.24%
SFM,Sell to Open,10/20/2023,50,$44.00,$0.45,$0.40,$0.50,2%,11/10/2023,N,$40.79,1.1%,8.22%,7.87%
AR,Sell to Open,10/13/2023,43,$32.50,$0.30,$0.28,$0.33,0%,10/25/2023,N,$27.67,1.1%,9.58%,17.46%
WOLF,Sell to Open,10/13/2023,43,$58.00,$0.52,$0.35,$0.70,0%,10/25/2023,N,$47.82,1.1%,9.54%,21.29%
MNST,Sell to Open,10/20/2023,50,$60.00,$0.62,$0.60,$0.65,2%,11/02/2023,N,$57.41,1.09%,8.11%,4.51%
APPF,Sell to Open,10/20/2023,50,$220.00,$2.10,$1.95,$2.25,10%,10/26/2023,N,$192.77,1.09%,8.11%,14.13%
HACK,Sell to Open,10/20/2023,50,$55.00,$0.57,$0.50,$0.65,0%,,N,$52.83,1.09%,8.11%,4.11%
STNG,Sell to Open,10/13/2023,43,$59.00,$0.55,$0.45,$0.65,10%,10/31/2023,N,$50.51,1.09%,9.46%,16.81%
ARKG,Sell to Open,10/13/2023,43,$36.50,$0.35,$0.25,$0.45,0%,,N,$32.25,1.09%,9.43%,13.18%
XES,Sell to Open,10/20/2023,50,$104.00,$1.00,$0.45,$1.55,0%,,N,$93.00,1.08%,8.01%,11.83%
MPWR,Sell to Open,10/20/2023,50,$610.00,$5.65,$4.60,$6.70,0%,10/26/2023,N,$521.21,1.08%,8.07%,17.04%
ELF,Sell to Open,10/20/2023,50,$165.00,$1.50,$1.25,$1.75,14%,11/01/2023,N,$138.71,1.08%,8.06%,18.95%
IPGP,Sell to Open,10/20/2023,50,$120.00,$1.17,$1.05,$1.30,17%,10/31/2023,N,$108.36,1.08%,8.08%,10.74%
CG,Sell to Open,10/20/2023,50,$35.00,$0.35,$0.30,$0.40,9%,11/09/2023,N,$32.35,1.08%,8.06%,8.19%
TCOM,Sell to Open,10/20/2023,50,$47.00,$0.42,$0.35,$0.50,27%,09/04/2023,Y,$39.31,1.08%,8.05%,19.56%
OMF,Sell to Open,10/20/2023,50,$45.00,$0.45,$0.35,$0.55,3%,10/25/2023,N,$41.51,1.08%,8.08%,8.41%
VAW,Sell to Open,10/20/2023,50,$190.00,$1.95,$0.70,$3.20,0%,,N,$182.48,1.07%,7.96%,4.12%
ANF,Sell to Open,10/13/2023,43,$63.00,$0.57,$0.50,$0.65,5%,11/22/2023,N,$53.75,1.07%,9.3%,17.21%
DASH,Sell to Open,10/13/2023,43,$95.00,$0.89,$0.83,$0.97,0%,11/02/2023,N,$84.13,1.07%,9.3%,12.92%
ARKW,Sell to Open,10/20/2023,50,$67.00,$0.62,$0.55,$0.70,4%,,N,$58.39,1.07%,7.97%,14.75%
DELL,Sell to Open,10/13/2023,43,$63.00,$0.60,$0.25,$0.95,57%,08/31/2023,Y,$56.24,1.07%,9.27%,12.02%
ILMN,Sell to Open,10/13/2023,43,$190.00,$1.77,$1.00,$2.55,0%,11/02/2023,N,$165.22,1.07%,9.34%,15%
GDX,Sell to Open,10/13/2023,43,$32.00,$0.31,$0.29,$0.33,6%,,N,$29.26,1.06%,9.21%,9.36%
WING,Sell to Open,10/20/2023,50,$180.00,$1.70,$1.45,$1.95,0%,11/01/2023,N,$160.64,1.06%,7.88%,12.05%
CVCO,Sell to Open,10/20/2023,50,$320.00,$2.97,$1.75,$4.20,21%,11/02/2023,N,$279.52,1.06%,7.93%,14.48%
TTD,Sell to Open,10/13/2023,43,$92.00,$0.84,$0.78,$0.91,1%,11/08/2023,N,$80.03,1.06%,9.18%,14.96%
WYNN,Sell to Open,10/13/2023,43,$111.00,$1.07,$0.99,$1.16,0%,11/08/2023,N,$101.38,1.06%,9.22%,9.49%
AKAM,Sell to Open,10/20/2023,50,$110.00,$1.10,$1.05,$1.15,0%,11/09/2023,N,$105.09,1.05%,7.8%,4.67%
CTSH,Sell to Open,10/20/2023,50,$75.00,$0.75,$0.70,$0.80,0%,11/08/2023,N,$71.61,1.05%,7.8%,4.73%
MLPX,Sell to Open,10/20/2023,50,$44.00,$0.45,$0.35,$0.55,18%,,N,$42.75,1.05%,7.84%,2.92%
IWO,Sell to Open,10/20/2023,50,$255.00,$2.52,$0.05,$5.00,0%,,N,$240.67,1.05%,7.82%,5.95%
DUOL,Sell to Open,10/20/2023,50,$180.00,$1.54,$1.40,$1.70,0%,11/09/2023,N,$147.16,1.05%,7.85%,22.32%
KNX,Sell to Open,10/20/2023,50,$60.00,$0.57,$0.50,$0.65,0%,10/18/2023,Y,$54.82,1.05%,7.81%,9.45%
CHK,Sell to Open,10/20/2023,50,$95.00,$0.92,$0.85,$1.00,0%,10/31/2023,N,$88.21,1.05%,7.81%,7.7%
X,Sell to Open,10/13/2023,43,$35.00,$0.32,$0.25,$0.40,7%,10/26/2023,N,$31.09,1.05%,9.08%,12.58%
LSCC,Sell to Open,10/20/2023,50,$115.00,$1.02,$0.95,$1.10,0%,10/30/2023,N,$97.26,1.05%,7.85%,18.24%
JD,Sell to Open,10/13/2023,43,$39.00,$0.35,$0.33,$0.37,0%,11/17/2023,N,$33.21,1.05%,9.16%,17.43%
MEDP,Sell to Open,10/20/2023,50,$300.00,$2.80,$1.80,$3.80,1%,10/23/2023,N,$270.27,1.04%,7.72%,11%
CRL,Sell to Open,10/20/2023,50,$230.00,$2.15,$1.55,$2.75,0%,11/08/2023,N,$206.82,1.04%,7.74%,11.21%
TEAM,Sell to Open,10/13/2023,43,$240.00,$2.12,$1.90,$2.35,0%,11/02/2023,N,$204.06,1.04%,9.05%,17.61%
LUV,Sell to Open,10/13/2023,43,$34.00,$0.32,$0.30,$0.36,0%,10/26/2023,N,$31.60,1.04%,9.08%,7.59%
UPRO,Sell to Open,10/13/2023,43,$53.50,$0.50,$0.40,$0.60,3%,,N,$48.33,1.03%,8.99%,10.7%
PAG,Sell to Open,10/20/2023,50,$180.00,$1.70,$1.55,$1.85,0%,10/25/2023,N,$164.30,1.03%,7.71%,9.56%
RILY,Sell to Open,10/20/2023,50,$62.50,$0.52,$0.40,$0.65,14%,11/09/2023,N,$51.20,1.03%,7.64%,22.06%
MTCH,Sell to Open,10/13/2023,43,$54.00,$0.48,$0.42,$0.55,0%,10/31/2023,N,$46.87,1.03%,8.99%,15.21%
DIG,Sell to Open,10/20/2023,50,$48.00,$0.42,$0.35,$0.50,0%,,N,$41.75,1.02%,7.58%,14.97%
EXAS,Sell to Open,10/20/2023,50,$97.50,$0.85,$0.70,$1.00,0%,10/31/2023,N,$83.67,1.02%,7.57%,16.53%
TAP,Sell to Open,10/20/2023,50,$67.50,$0.64,$0.60,$0.70,0%,10/31/2023,N,$63.49,1.02%,7.63%,6.32%
EWZ,Sell to Open,10/13/2023,43,$33.50,$0.31,$0.29,$0.34,2%,,N,$30.85,1.02%,8.87%,8.59%
MU,Sell to Open,10/13/2023,43,$80.00,$0.71,$0.61,$0.81,23%,09/27/2023,Y,$69.94,1.02%,8.82%,14.38%
